text,label
开车不到一年，在我毫无责任的情况下已经被两个男司机撞了，一次我直行，对方调头非要来撞我，躲都躲不开。一次在车库，前方有车倒库，我减速慢行，后方来个大众撞得我一跳。男司机真他妈不靠谱,1
yep 我之前看过那篇采访 荒木确实有说过他会故意去做一些过分的事,0
感觉真的是。。pgone这次真的表现很糟糕了以及vava这次真的很棒按发挥来讲妥妥vava啊，不过如果刷了pg1万粉可能不买账了毕竟是节目算了不要太认真,0
男性出生就有罪，能不能不要给男性生理定罪？,1
自己肚子里出来的不和自己姓，把女权前辈们辛苦争取来的冠姓权拱手相让，做出这种丢人的事情还想不被骂？,1
这颜色让我兴奋不已🤮,0
母老虎！她们当成在夸她们管得住老公呢,1
死了活该，想出名想疯了，你妈你自己不把裤子脱了，那个男人能进去你那个洞洞？,1
可以用道貌岸然来形容这些在社会上都有很大影响力的人，其实是有些恐怖的,0
我想杀了越南餐馆的那个家伙🤬,0
还有1998年北京大学教授沉阳涉嫌强奸女学生导致其自杀死亡,0
感官世界真的很好看啊 心心念念的做了图解 结果审核没通过 不让上架,0
很正常咯，我有个同学就天天在朋友圈叫嚣田园女,1
这你不敢说，祝贺！但犯罪自然会被法律制裁，只是结果或早或晚，但终究会到！,0
"抗击疫情的伟大的钟南山教授，这位80多岁男性不是也没有休息嘛！向伟大的奋斗在抗击疫情一线的医护人员，武警官兵战士，军人们致敬。,我可没这么说啊！但军人，消防员，警察由于职业特性的缘故，都对身体条件有要求，身体越强壮，适应也就会越快一些是事实。所以，这些职业更适合男性，也是事实。",0
为了孩子给孩子童年留下阴影？？？孩子在这种环境长大，三观能健全吗？,0
女权不是一个有力量的词汇，相反它显示出挣扎与虚弱。,1
法律明明保护女性更多，在女权眼里竟然是迫害，只要不顺着她们的意思什么都是错的。,1
心疼那名女员工，有苦难言还失去了工作。,0
艾梅伯就像她曾经演过的电影里面外表漂亮内心狠毒,0
就那个花了三个月改装的女孩子的，真的厉害啦,0
笑死我了 别人名字都说反了 还说喜欢,0
对，基本上都是口嗨，或者就是话赶话说到那儿了，真这帮人要是堕胎不生娃了我还觉得有点希望【不是】,1
太多了除非把自己带入男人，不然就很难受╯﹏╰,0
"我跟你说这种人还有一个小分支，不以有没有钱作为鄙视链的依据，完全就是无理由无脑崇拜理科自称“聪明”“有逻辑思维”“反应快”，狗屁咧结果反而是这批人一点都不analytical，跟trump supporters啊性别歧视者群体重合率特别高,赞成 不过已经快两百赞了真的没问题吗 而且评论区怎么还有人攻击我名字奇怪一看就不像好人 这都啥跟啥",0
✡️和👃🏻之间没有任何关系，好吧笨蛋🤣🤣🤣,1
暴风雨即将以彩虹的形式来临🏳️‍🌈,1
你不用说话阴阳怪气的，我讨厌果子狸也讨厌cherry，他们本质上都是挑起性别对立来挣流浪变现，一丘之貉而。这条微博的评论和点赞人群还真是让我高估了某部分网友的阅读理解能力。,0
很赞同李健老婆的理论，很早之前的微博了，可惜不更微博，因为一些女性粉丝还会去攻击,0
"噗。。原来是个diao癌晚期。。。。行吧，女人是弱势群体，哄哄你，你们男人最强了,你拿不出什么真材实料来对就不用说了。女人家暴男人的也不少。只不过没有摆出来你就以为没有，你身为男性自己还是多关注关注同胞吧。替你默哀。,Btw...我顺便提醒一下...中国好像没有法律保护男性被qj...而家暴法，它也是不分男女的。我突然觉得广大男性朋友也是挺不容易的,最后我劝你们男人出门也多穿点衣服吧。省的被一些大龄富婆按到在地上报警没人管的时候说这个社会又变成女权社会了，毕竟到时候你们又觉得法律是为了偏袒女人而制定的。顺带提醒你一下历史上有男性qj男性因为法律空白被无罪释放的，搞笑么？这样男人里面也要分部分地位高部分地位低了？,如果你非要说这些中国法律或者执法存在的漏洞是为了给男性谋福利或者说威胁了女性权利。那同等情况，男人受骚扰报警有人管吗？家暴有女人打死男人或者冷暴力男人被判刑吗？这些案件的缘由是法律默许了女性低于男性，还是仅仅是法律漏洞？仅仅是漏洞为什么牵扯到性别？,通过这件事我也是挺想不明白你们男性的，一群女人疯狂为蒋劲夫求一个公道二字罢了，没有任何偏袒他就是想弄清楚女方有没有说谎，还有一群男的追着说风凉话说家暴就活该被关在里面，还要顺带上:你们女人不知道自己维护自己的权利吗？如果这算你嘴里的男权，那是挺可笑,你知道家暴打死老婆的男人被判了五年那我问你女人对男人家暴的案例判刑的你了解过吗？微博有妹子被骚扰殴打的事情我不清楚，这个社会因为男性的力量比女性强所以取笑男人被qj，被家暴是多么普遍的事情？极端女权是相对平权主义来说的极端，我说的出来你咽不下去而已。中国女性的地位不是你一句话能概括",1
"有变态扇了我一巴掌，或是我好好在道儿上走着来了条疯狗咬我，这我恐怕不是我的错吧。,那我可就得告诉你了，你希望什么对我来说很重要吗？重要？那你再猜猜。什么叫个人选择，你懂吗？,怪我没表达清楚。我理解你的论点是为论文姐姐叫一声屈，所以papi现在被万人摘指也是没什么好委屈的。我想说的是，论文姐姐被臭骂是社会不公，但是和papi这件事是一码归一码。,一个人受了委屈，就得让另一个无辜的人也尝尝这委屈的滋味？这是什么逻辑？你说的这件事和papi有半毛钱关系？",0
死了就不用承担责任了，我不觉得这态度是对的。,0
别太介意网上那些喷子，做你自己，能坚持初心的人就很了不起了，别让他们得逞,0
美国结婚朋友亲戚要送礼吗？在中国是要送红包的。在美国是不是也要送呢？送多少？送什么礼物？,0
现在也是突然觉得声圈是个多么百家争鸣并且文化繁荣的圈啊。就今日举报这篇。在我声圈设定里可能都进不了前20。已经导致如此严重的道德审判了，现在的小孩太惨了，他们贫瘠的脑瓜里根本塞不进任何超出他们承受底线的东西🚬,0
麻烦木姐告知下是哪位真女权男，想涨涨见识,0
是这个理，但还是被她的粉丝拿海王来怼,0
motherfucker不是hiphop歌里最常出现的词么？？？？nh网民请不要加戏,0
不是，楼主的意思是：如果一个极端女权一个大男子主义，结果可能是堕胎，没说papi是极端女权,0
我觉得各位大大又被人利用了。简单的问题升级成了分家。分家之后还在闹。一个贬低一个。谁得利。罪魁祸首哪去了？正看戏呢。,0
管子上的老鼠💣,0
同情那些被利用艹热度搞话题的杠精，因为被利用了都不自知反而自得其乐喷人所以同情,0
是的我也觉得，冠姓权这本来就没有一个绝对的公平的标准。她有表达结婚意愿生育意愿的权利，而现在的后发性的指责不是一句“我才觉醒”就能被接受的。原博主心智不成熟是真的…如果不改变我难以想象她如何与人生活,0
Me too很多都查不出什么。出了一方当事人的证供，只要被告坚决否认，没有足够的物证，都会没事,0
女权早烂了.....只剩个幌子.....现在就是站队游戏...谁强势站队谁......,1
那你去问问男权男，和男权女，谁让他们觉得自己有草菅人命的权利,1
"这一套话术翻来覆去就这几个词，八成是别人那里学来的，真实没有🧠复读机，这种已经看的理了,是的，只不过现在学会了一个词，田园女权",1
所以女演员只要不报警不就得了吗，这取决于她自己吧,0
男女各自尽到应该承担的责任就少了好多事,0
那你看到那些男人说女司机怎么怎样的时候你会反驳吗？还是跟着一起乐？你那时候不发声，跑我们这忽悠人。只许男人歧视女性仇视女性，我们说什么了？我们把你们说的话贴出来了!,1
韩国网友的评论都是说他自私，到最后都没有一点责任感，最坏的事情用最坏的方法结束了。他早前手写的道歉信还在狡辩，不承认自己犯下的错，他被公司解约，面对不了调查和审判才自杀的，，,0
当我看到狗时我🤩,0
支持中国同性恋结婚合法，同时骗婚代孕入刑,0
男性小时候也要被说收拾屋不收拾没人要啊...,0
成为同性恋不是关于成为😎，而是关于🍆✊🏽！,1
姐姐，咱们都是人，不能不要爹也不要妈，好好赚钱吧，有钱李现王一博都任你摆布好吧。,0
性骚扰不一定只有女性，富婆调戏小鲜肉也,1
出示报案证明书，力证无讲大话，可好？点解要写力证曾被性侵？好光荣？,0
打死我都想不通米兔为啥要咬摩根弗里曼，那么多能咬的为啥选他？国内的这帮米兔也是一样的问题！,0
不管受害者性别为何，施暴者男女比例是怎样的，其中对女性施暴的男女比例又是多少？这个社会总的来说到底哪种性别犯罪率更高？,0
这他妈不是他们的帝国！😡,0
永远不要和🏇🏼的人一起回家，因为他们会盲目地抢劫你,0
，你是做教育的，赚了女人（女学生和男学生的妈妈）多少钱？你心里没数吗？装什么逼！要不要脸？！我们家80%的收入都给教育了。现在你让她们不要讲钱，讲诗和远方？,0
如果哪天我结婚了我真的只想保留美好回忆！这种猥琐的人我真是第一个出来打人,0
