comment_text,label
"那和女性权利有个毛关系,不结婚的女的🧖🏼多了去了，除了自家父母，你以为真有外人关心你咋样？你结婚不结婚跟别人有啥关系,那你管别人生孩的事干嘛，跟你又没啥关系。你不结婚不生孩子，有啥和男人不一样不平等的？,完全对啊，你结婚前可以告诉对方，生不生你说的算，那对方也可以有选择权。还有，你可以做结扎手术，一劳永逸。婚姻本来就是为了繁衍后代，只想打炮，男人1000块就解决了，干嘛结婚",1
三观差不多 对金烔完还是放心的 对nh网民不放心啊🤣🤣🤣,1
很简单，你觉得别人身上的子宫是可交易的工具的时候，也认同你自己也是工具人了。你不是动物🦒，人都应该有更多的同理心。不然你觉得你付了钱就可以得到别人身体一部分的使用权那和奴隶制社会没两样,1
男性主导的资本根本不想强女出头！就像事业成功男人不喜欢找👩强人当老婆,1
同伴的支持下一步就是发展成组织团体，接着就有集会运动的可能。这种类政治运动是绝对不可能被允许的，所以导致目前女⭕️只有👄，没有强壮的body。零散的随时被炸号的微博思想启蒙是第一步，也只可能是最后一步了。,0
这些👩的成天呼唤爱情，她们到底理解啥是爱情不，他们配有爱情么？,1
实际上也是🐶粉丝那套，一个试图解构宏大概念的账号吧，包括表现出追星的姿态，一本正经地扮丑让其他一本正经讨论的人都显得同样滑稽了,1
"他们现在盘踞在特权阶层的位置上，嘴上说着支持平权，但其实一丁点都不想让给女性。,他们在用女拳来污名化女权的时候，我实在无法接受。实际上看现在女性的生存情况，女权是没有权力/力量，来有效改善女性生存现状的。网络发声，甚至网络上暴怒骂人，都是极其微末无力的反抗，并不是真的有”拳”(力量权力甚至武力)。就这样微末的反抗，都会被嘲弄，很过分很过分。",0
虽然这👩人也挺怪的，但是博主你这底下也不少奇怪的评论，点开一看果然性别👨,1
"我发现，不管是有钱男人还是穷男人，都离不开👩，不管是因为性需要还是传宗接代的需要，有时候“拥有女人”恰恰是他们奋斗的动力。但是女人则不一样，女人一旦有经济独立的能力，就彻底把男人甩开了！,凭实力说话的地方，女性互帮互助靠实力把男得挤下去，真以为男性会真心帮女人啊",1
我猜想，她眼中的“不是紧迫议题”，大约是“对我自己的lifestyle不紧迫吧”。我承认“反代孕”不是唯一议题，它是女性普遍失权造成的万千种现象中的一个。对于那些需要靠自己出嫁换彩礼，才能给兄弟娶老婆的女孩，对于那些家里紧张被迫去卖卵、代孕的女性，她们的人生在这一刻是“最最紧迫”的。,0
"这件事尚无定论，不用急着说👨性受到了迫害吧。再正确的运动都不可避免地会伤及无辜，社会主义的探索过程还要走一些弯路呢。你给女⭕️运动搞了个这么高的标准，本质上就是在不断打击女性争取正当权益的可能，坏的要死,吃饭还会噎着呢，你要饿死？",0
这个事情就是  要到了15%的指标  但是没有足够多的👩性去报考警校，👩权博主自己也没有去报警校，却偏偏要  替别人   要指标。 简单地说，就是她们喊着👩性要保家卫国，却从不喊自己要保家卫国，15%的指标已经非常富余了（详见央视新闻），而且是充分考虑👩性身体因素的结果。大致就是这么一件事。,1
希望大家都关注到还有很多女权博主都是好的在做实事的，不要以偏概全觉得微博女权都是田园,0
假到不行，一个个出来打情怀牌了，被****子人肉了，这个那个的。自己想要赚这些人气流量，那就要承受。何况我觉得她们为女权带来的坏的影响并不少。,1
sex或许是由有没有那个劳什子染色体决定的，gender不是，绝对不是。连trans都不尊重谈什么女权😧,1
"但并不代表被侮辱和曲解。回应确是被“有心人”认为博取可怜，我确实无法理解。还有我认为“可怜”不分贫富，怜悯之心人该有之。,难道作为公众人物，理应被歪曲误会，连发博澄清都不可以？并不是你们认为的“装可怜还有对于环卫工人，社会的女性工作者倘若经期不舒服被人有所照顾，相信是99.9％的人不会反对的。但因为她是明星，她应该被别人消费，应该被别人多承受一点，我可以理解。,首先她没有不上，哪来没有职业操手？超哥说过每期1000多个小时，只剪成1个半小时。其中她淋了多少次，你们知道？我们只看到她被剪的一次被淋了而已。其次，是喷子先骂她玩不起，就不要玩。她回应当时情况相对之前比较难受，兄弟对她有照顾，并不是玩不起，她在里面跑了那么多季，经期下水已经多次！”",0
对对对对对对真的无法想象这些人现实过得得有多不如意，我觉得他们还蛮可怜的☹️,0
嗯，我直接在轻国看的，看译者介绍是讲帝国发生的事儿了。现在第一部还剩两篇番外没有翻，其中一篇r18轻国的那位不准备翻🤔,0
人们在倡导一些理念的时候当然有自己具体的诉求，那个更迫切她们根据自己的处境自有判断。女👊主义者将重点放在反歧视上是表示他们支持神权吗？我看你比较愚蠢吧。,1
为什么国👨没有这么好的觉悟 冷抖哭,1
既然真女权不会去攻击不利于自己的信息，为什么真👊还要有一整套为自己行为辩护的理论纲领？既然你觉得真女权行为这么正当，真女权为啥还要为自己辩护？你逻辑是不是打结了？,1
从前会想大家要讲理，现在不了，男👊本就是个极端，存在太久就以为合理，克制没用，用极端去对抗极端可能就导正了。就像你要进家，你说开门对方觉得凭啥，你说要砸窗，开门就不砸，对方可能就让你进了，还觉得你挺礼貌，我拉不下脸砸窗，有人砸我不想骂，可能就是砸窗的人，让从门进屋变成一件正常事。,1
他这样，导演还用他，睁一眼闭一眼，👨的世界，互相掩饰或互不干扰。,0
"我又没说我代表这个群体，我只是讲这个群体的现状.那你们女权凭什么代表👩‍🦰？凭什么每个女性都要按你们的要求来？,这个群体可以拒绝这个责任，那社会就垮了，那时候就呼吁最基本的生命保障权吧.",1
"那你觉得怎么样才叫“不支持就行了，不要一棒子打死”呢？看见了当没看见就行了？还是怎么做？,来来来，你说说哪里高了？是“尊重弱势群体”很难，还是“不要有霸权思维”很难？这严格地说都不属于“女权”范畴，这属于正常人的正常主张，高吗？当个正常人有那么难？,对啊，一起向男权抗争啊，所以踩性少数就是某些人“抗争”的方式吗？这是男权干的活啊，怎么说着“向男权抗争”却给男权打下手当助攻呢？这不是二鬼子吗？,女权的要求就是高啊，如果女权跟男权是一样的，还怎么反男权？左手反右手吗？,又不尊重弱势群体又有霸权思维，那还自称什么“女权”呢？直接承认自己是男权不就完事儿了吗？打着女权的旗号干着男权的活儿抹黑女权，要不要脸？🙄",1
成年人改姓不方便，各种证件上全是原来的名字。自家小孩跟谁姓自己做主🤪。,0
其实我一年前还是女强奴的思想呢，觉得自己肯定不能当家庭主妇，还要生活费和男的AA，这才是真平等。现在想想我之前脑子真的进水了🤢,1
我不觉得在美国现在如此政治正确的情况下，说前妻家暴自己是个好主意。。。德普单纯说婚外情多好，女的家暴👨的这个事很容易引起女⭕️人士的反击😤,0
"一名👨 性工作人员,加西亚 摸到这名👨 “性 工作者“”的私密部位太小 太细，就放弃了夜宿他，他气急败坏，对加西亚进行指控。",1
其实冠姓权应该在随母姓和随父姓达到五五比的时候才真正说明跟谁姓无所谓，独生女没有家庭继承的困扰，能享受跟儿子一样的待遇，但是大部分非独生家庭女儿继承的财产都比儿子少，只因为以后生的孩子随父姓。姓的源头意义为何女所生，其实姓归根结底是女姓。很多人说随谁无所谓，但孩子随母姓？不行,0
某些地方，我不是指所有，谁有传姓氏的可能就把家产分给谁，所以在默认随父姓的前提下祖祖辈辈都在拼命生儿子，因为女儿不能分家产。偶尔冒出个女的生个娃随自己姓，娘家立刻重新分财产把她划入分配范围。另外夫妻同姓这事确实不少见，一般人那就没所谓了，极少数地区还要讲究孩子入谁的家谱……,1
原配最无辜。换做是我，绝对让她一分钱得不到，告也要告死她，插足我婚姻还想拿我的钱？没有这样的道理。不让她牢底坐穿，她就不知道什么是道德廉耻。身为👩，该拥护的是正房的地位，一个个的向着小三是什么鬼。,1
不是意淫👨方母亲不好，是已经前提说明是因为婆婆重👨轻女，对儿媳妇不好，所以儿媳妇不愿意出钱,0
不过像他这样的也只会回家骂老婆“怎么教养孩子的”吧。子不教，家庭主妇妈妈之过。反正不是他们这样干大事的尊贵男人的错😅,1
不愧是给罗志祥点赞的男人帮好兄弟,1
啊，那我知道的身边的男人大多出轨，她们还原谅了，所以，我应该去理解这种男人🤮？,1
